analysis,subject_id,comparison,outer_fold,step,candidate_index,candidate_name,cv_accuracy,improvement,accepted
intra,lin,rest1_vs_type1,4,1,131,PLV__FP2__Fz__gamma,0.8533333333333333,,True
intra,lin,rest1_vs_type1,4,2,12,ASYM_LOGRATIO__F7__F8__delta,0.8933333333333333,0.040000000000000036,True
intra,lin,rest1_vs_type1,4,3,5,ASYM_LOGRATIO__FP1__FP2__gamma,0.8933333333333333,0.0,False
intra,lin,rest1_vs_type1,5,1,131,PLV__FP2__Fz__gamma,0.8511111111111112,,True
intra,lin,rest1_vs_type1,5,2,86,PLV__FP1__F8__beta_low,0.9133333333333333,0.06222222222222218,True
intra,lin,rest1_vs_type1,5,3,51,PLV__F7__Fz__theta,0.9155555555555555,0.0022222222222221255,True
intra,lin,rest1_vs_type1,5,4,0,ASYM_LOGRATIO__FP1__FP2__delta,0.9355555555555555,0.020000000000000018,True
intra,lin,rest1_vs_type1,5,5,1,ASYM_LOGRATIO__FP1__FP2__theta,0.9355555555555555,0.0,False
intra,pftest,rest1_vs_type1,1,1,125,PLV__FP1__F3__gamma,1.0,,True
intra,pftest,rest1_vs_type1,1,2,0,ASYM_LOGRATIO__FP1__FP2__delta,1.0,0.0,False
intra,pftest,rest1_vs_type1,2,1,139,PLV__F3__F4__gamma,0.9777777777777779,,True
intra,pftest,rest1_vs_type1,2,2,0,ASYM_LOGRATIO__FP1__FP2__delta,0.9777777777777779,0.0,False
intra,pftest,rest1_vs_type1,3,1,117,PLV__F3__Fz__beta_high,0.9777777777777779,,True
intra,pftest,rest1_vs_type1,3,2,2,ASYM_LOGRATIO__FP1__FP2__alpha,0.9777777777777779,0.0,False
intra,pftest,rest1_vs_type1,4,1,139,PLV__F3__F4__gamma,0.9777777777777779,,True
intra,pftest,rest1_vs_type1,4,2,0,ASYM_LOGRATIO__FP1__FP2__delta,0.9777777777777779,0.0,False
intra,pftest,rest1_vs_type1,5,1,139,PLV__F3__F4__gamma,0.9777777777777779,,True
intra,pftest,rest1_vs_type1,5,2,0,ASYM_LOGRATIO__FP1__FP2__delta,0.9777777777777779,0.0,False
intra,yen,rest1_vs_type1,1,1,102,PLV__FP1__FP2__beta_high,0.8311111111111111,,True
intra,yen,rest1_vs_type1,1,2,29,PLV__F7__F3__delta,0.8333333333333334,0.0022222222222222365,True
