analysis,subject_id,comparison,outer_fold,step,candidate_index,candidate_name,cv_accuracy,improvement,accepted
intra,lin,rest1_vs_type1,3,3,1,PLV__FP1__F7__delta,0.9377777777777776,0.019999999999999907,True
intra,lin,rest1_vs_type1,3,4,58,PLV__F3__F4__alpha,0.9577777777777777,0.02000000000000013,True
intra,lin,rest1_vs_type1,3,5,0,PLV__FP1__FP2__delta,0.9577777777777777,0.0,False
intra,lin,rest1_vs_type1,4,1,113,PLV__FP2__Fz__gamma,0.8533333333333333,,True
intra,lin,rest1_vs_type1,4,2,50,PLV__FP2__Fz__alpha,0.8933333333333333,0.040000000000000036,True
intra,lin,rest1_vs_type1,4,3,68,PLV__FP1__F8__beta_low,0.9355555555555556,0.04222222222222227,True
intra,lin,rest1_vs_type1,4,4,85,PLV__FP1__F7__beta_high,0.9555555555555555,0.019999999999999907,True
intra,lin,rest1_vs_type1,4,5,0,PLV__FP1__FP2__delta,0.9555555555555555,0.0,False
intra,lin,rest1_vs_type1,5,1,113,PLV__FP2__Fz__gamma,0.8511111111111112,,True
intra,lin,rest1_vs_type1,5,2,68,PLV__FP1__F8__beta_low,0.9133333333333333,0.06222222222222218,True
intra,lin,rest1_vs_type1,5,3,33,PLV__F7__Fz__theta,0.9155555555555555,0.0022222222222221255,True
intra,lin,rest1_vs_type1,5,4,18,PLV__Fz__F4__delta,0.9355555555555555,0.020000000000000018,True
intra,lin,rest1_vs_type1,5,5,62,PLV__F4__F8__alpha,0.9377777777777776,0.0022222222222221255,True
intra,lin,rest1_vs_type1,5,6,6,PLV__FP2__F7__delta,0.9577777777777777,0.02000000000000013,True
intra,lin,rest1_vs_type1,5,7,27,PLV__FP2__F7__theta,0.9577777777777777,0.0,False
intra,pftest,rest1_vs_type1,1,1,107,PLV__FP1__F3__gamma,1.0,,True
intra,pftest,rest1_vs_type1,1,2,0,PLV__FP1__FP2__delta,1.0,0.0,False
intra,pftest,rest1_vs_type1,2,1,121,PLV__F3__F4__gamma,0.9777777777777779,,True
intra,pftest,rest1_vs_type1,2,2,0,PLV__FP1__FP2__delta,0.9777777777777779,0.0,False
intra,pftest,rest1_vs_type1,3,1,99,PLV__F3__Fz__beta_high,0.9777777777777779,,True
intra,pftest,rest1_vs_type1,3,2,0,PLV__FP1__FP2__delta,0.9777777777777779,0.0,False
intra,pftest,rest1_vs_type1,4,1,121,PLV__F3__F4__gamma,0.9777777777777779,,True
intra,pftest,rest1_vs_type1,4,2,0,PLV__FP1__FP2__delta,0.9777777777777779,0.0,False
intra,pftest,rest1_vs_type1,5,1,121,PLV__F3__F4__gamma,0.9777777777777779,,True
intra,pftest,rest1_vs_type1,5,2,0,PLV__FP1__FP2__delta,0.9777777777777779,0.0,False
intra,yen,rest1_vs_type1,1,1,84,PLV__FP1__FP2__beta_high,0.8311111111111111,,True
intra,yen,rest1_vs_type1,1,2,11,PLV__F7__F3__delta,0.8333333333333334,0.0022222222222222365,True
intra,yen,rest1_vs_type1,1,3,61,PLV__Fz__F8__alpha,0.8733333333333334,0.040000000000000036,True
intra,yen,rest1_vs_type1,1,4,59,PLV__F3__F8__alpha,0.8955555555555555,0.022222222222222143,True
intra,yen,rest1_vs_type1,1,5,19,PLV__Fz__F8__delta,0.8955555555555555,0.0,False
intra,yen,rest1_vs_type1,2,1,84,PLV__FP1__FP2__beta_high,0.8133333333333332,,True
intra,yen,rest1_vs_type1,2,2,63,PLV__FP1__FP2__beta_low,0.8155555555555555,0.0022222222222222365,True
intra,yen,rest1_vs_type1,2,3,11,PLV__F7__F3__delta,0.8377777777777776,0.022222222222222143,True
intra,yen,rest1_vs_type1,2,4,71,PLV__FP2__Fz__beta_low,0.9199999999999999,0.08222222222222231,True
intra,yen,rest1_vs_type1,2,5,66,PLV__FP1__Fz__beta_low,0.9400000000000001,0.02000000000000013,True
intra,yen,rest1_vs_type1,2,6,0,PLV__FP1__FP2__delta,0.9400000000000001,0.0,False
intra,yen,rest1_vs_type1,3,1,84,PLV__FP1__FP2__beta_high,0.8133333333333332,,True
intra,yen,rest1_vs_type1,3,2,23,PLV__FP1__F3__theta,0.8355555555555554,0.022222222222222143,True
intra,yen,rest1_vs_type1,3,3,45,PLV__FP1__Fz__alpha,0.8555555555555555,0.02000000000000013,True
intra,yen,rest1_vs_type1,3,4,1,PLV__FP1__F7__delta,0.8555555555555555,0.0,False
intra,yen,rest1_vs_type1,4,1,84,PLV__FP1__FP2__beta_high,0.7933333333333332,,True
intra,yen,rest1_vs_type1,4,2,35,PLV__F7__F8__theta,0.8777777777777779,0.08444444444444466,True
intra,yen,rest1_vs_type1,4,3,53,PLV__F7__F3__alpha,0.8977777777777778,0.019999999999999907,True
