analysis,subject_id,comparison,outer_fold,step,candidate_index,candidate_name,cv_accuracy,improvement,accepted
intra,irene,rest2_vs_type2,2,3,224,PLV__F3__F8__theta,0.8955555555555555,0.019999999999999907,True
intra,irene,rest2_vs_type2,2,4,195,PLV__FP2__F4__delta,0.9177777777777777,0.022222222222222143,True
intra,irene,rest2_vs_type2,2,5,64,COH__FP1__Fz__beta_high,0.9177777777777777,0.0,False
intra,irene,rest2_vs_type2,3,1,169,ASYM_LOGRATIO__FP1__FP2__theta,0.8133333333333332,,True
intra,irene,rest2_vs_type2,3,2,135,COH__F3__Fz__beta_low,0.8777777777777779,0.06444444444444464,True
intra,irene,rest2_vs_type2,3,3,76,COH__FP1__F8__beta_high,0.8977777777777778,0.019999999999999907,True
intra,irene,rest2_vs_type2,3,4,22,BP__F3__beta_high,0.8977777777777778,0.0,False
intra,irene,rest2_vs_type2,4,1,17,BP__F7__gamma,0.7733333333333332,,True
intra,irene,rest2_vs_type2,4,2,169,ASYM_LOGRATIO__FP1__FP2__theta,0.8333333333333334,0.060000000000000164,True
intra,irene,rest2_vs_type2,4,3,194,PLV__FP2__Fz__delta,0.8755555555555556,0.04222222222222227,True
intra,irene,rest2_vs_type2,4,4,181,ASYM_LOGRATIO__F7__F8__theta,0.8955555555555555,0.019999999999999907,True
intra,irene,rest2_vs_type2,4,5,15,BP__F7__beta_low,0.9355555555555555,0.039999999999999925,True
intra,irene,rest2_vs_type2,4,6,61,COH__FP1__Fz__theta,0.9555555555555555,0.020000000000000018,True
intra,irene,rest2_vs_type2,4,7,23,BP__F3__gamma,0.9777777777777779,0.022222222222222365,True
intra,irene,rest2_vs_type2,4,8,13,BP__F7__theta,0.9777777777777779,0.0,False
intra,irene,rest2_vs_type2,5,1,194,PLV__FP2__Fz__delta,0.7733333333333333,,True
intra,irene,rest2_vs_type2,5,2,49,COH__FP1__F7__theta,0.8555555555555555,0.0822222222222222,True
intra,irene,rest2_vs_type2,5,3,81,COH__FP2__F7__beta_low,0.8955555555555555,0.040000000000000036,True
intra,irene,rest2_vs_type2,5,4,221,PLV__F7__F8__theta,0.8977777777777778,0.0022222222222222365,True
intra,irene,rest2_vs_type2,5,5,136,COH__F3__Fz__beta_high,0.9400000000000001,0.04222222222222227,True
intra,irene,rest2_vs_type2,5,6,115,COH__F7__Fz__theta,0.96,0.019999999999999907,True
intra,irene,rest2_vs_type2,5,7,2,BP__FP1__alpha,0.96,0.0,False
intra,jh,rest2_vs_type2,1,1,5,BP__FP1__gamma,0.7288888888888889,,True
